fid,dim,cm_angle.angle_mean,cm_angle.angle_sd,cm_angle.costs_runtime,cm_angle.dist_ctr2best_mean,cm_angle.dist_ctr2best_sd,cm_angle.dist_ctr2worst_mean,cm_angle.dist_ctr2worst_sd,cm_angle.y_ratio_best2worst_mean,cm_angle.y_ratio_best2worst_sd,disp.costs_runtime,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_conv.additional_function_eval,ela_conv.conv_prob,ela_conv.costs_runtime,ela_conv.lin_dev_abs,ela_conv.lin_dev_orig,ela_conv.lin_prob,ela_curv.costs_fun_evals:,ela_curv.costs_runtime,ela_curv.grad_norm.lq,ela_curv.grad_norm.max,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.min,ela_curv.grad_norm.nas,ela_curv.grad_norm.sd,ela_curv.grad_norm.uq,ela_curv.grad_scale.lq,ela_curv.grad_scale.max,ela_curv.grad_scale.mean,ela_curv.grad_scale.med,ela_curv.grad_scale.min,ela_curv.grad_scale.nas,ela_curv.grad_scale.sd,ela_curv.grad_scale.uq,ela_curv.hessian_cond.lq,ela_curv.hessian_cond.max,ela_curv.hessian_cond.mean,ela_curv.hessian_cond.med,ela_curv.hessian_cond.min,ela_curv.hessian_cond.nas,ela_curv.hessian_cond.sd,ela_curv.hessian_cond.uq,ela_distr.costs_runtime,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.costs_runtime,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_local.additional_function_eval,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.best2mean_contr.orig,ela_local.best2mean_contr.ratio,ela_local.costs_runtime,ela_local.fun_evals.lq,ela_local.fun_evals.max,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.min,ela_local.fun_evals.sd,ela_local.fun_evals.uq,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_meta.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.costs_runtime,ic.eps_max,ic.eps_ratio,ic.eps_s,ic.h_max,ic.m0,nbc.costs_runtime,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.costs_runtime,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
13,2,143.9157756770769,29.691465474978482,0.050452,1.4834478084106735,0.36621507217039434,1.6848747347484296,0.2661963606971631,0.31643858812293274,0.10750695178146476,0.002124,-4.447038905174959,-3.5457528584156504,-3.1684156016101936,-1.752451994611746,-4.330564295211469,-4.02953311051642,-3.2967509866349296,-2.0893950425495023,0.1522318837529335,0.3237878284674798,0.3961771262122602,0.6660253159264342,0.15568884826221752,0.2258115823214393,0.35968052024783254,0.5941821653907623,1000.0,0.0,0.167495,644.5385229128522,644.5385229128522,0.0,18200.0,0.260656,2.4017437187199673,298114249403541.25,14131700104435.99,3.1651089268316004,1.8087166717376333,0.0,44042205478938.39,4780055193288.317,2.651196264023365,1139027560945679.5,26949127625048.586,3.2396165537600825,1.0026064209277405,0.0,123759871027350.58,2208792375528.546,2.368935141172706,679489034441589.9,14858480841220.426,3.1606390102596853,1.2647967986069673,0.0,71890771408192.6,4777783452976.665,0.005935,-0.3853865391666962,1.0,0.706550164408691,0.208066,1.6716417910447758,2.8917910447761193,1.5089820359281436,0.0998217468805704,0.23945335710041593,0.1598336304218657,0.059714795008912656,0.08021390374331551,0.11913250148544267,22113.0,0.044444444444444446,0.011985018726591757,0.011111111111111112,0.9979271491165823,0.12887807817831487,0.941986,182.25,366.0,220.23,210.0,96.0,56.34500865205364,252.75,90.0,0.9,0.008589,0.4287919967750661,0.05292632387120107,4.20746053222829,0.014543034000528237,0.3305121801678154,0.7172291033844255,0.763669177713635,4.3806785355684985,0.9817372195238068,0.126101,0.046096044868284336,-1.1761761761761762,-0.8558558558558554,0.7850150518463324,0.37755102040816324,0.017305,0.34234675374943985,-0.28732574736080535,0.4956569751522489,0.6866798837808051,0.580482284000018,0.007101,1.0,1.0,0.6666666666666666,1.0,0.5688572271263193,0.533362020290431,0.5319118453951501,0.5333643611089666
13,3,112.27285975066889,39.517677536754576,0.100282,1.707658107852565,0.439286963622529,1.8078154081843902,0.4388978972299232,0.18733637437601536,0.08213795008774948,0.002614,-4.773707362973047,-3.111563349472809,-2.7611281975275115,-1.9880517104844326,-4.588034677173392,-3.3034297523196963,-2.942910004223194,-2.2723523626667372,0.28156479183028393,0.5317997333731768,0.5837381287382221,0.7002855115845512,0.31697153250044235,0.5032790869619651,0.558575077855467,0.6591560858688645,1000.0,0.0,0.172598,1120.7074191677332,1120.7074191677332,0.0,54300.0,0.505646,3.696013143601639,5650445857852.458,174430608249.67856,10.182501377447617,1.364164204816885,0.0,716999658725.0416,68658481630.923965,3.6387450848339773,5306565721108.671,141089682992.6703,9.97263072410417,1.3456452280473006,0.0,511668642230.77783,62000178885.060585,3.324525242792139,7204358695243.43,196059652016.29172,9.915079547401207,1.3748809795088885,0.0,734090570512.041,111594756549.79018,0.008289,-0.8756524442398264,1.0,0.2088958773692257,0.211915,1.6,2.1666666666666665,1.5,0.10000000000000002,0.12666666666666668,0.08,0.06666666666666667,0.08,0.060000000000000005,48847.0,0.007407407407407408,0.008236594803758983,0.007407407407407408,0.9997621500597123,0.07212238961128811,1.762042,273.0,620.0,324.74666666666667,320.0,208.0,80.34912633568754,380.0,135.0,0.9,0.009011,0.8414932436280258,0.051808269693404976,5.581108900241008,0.011965475390819571,0.45704466951002926,0.8876793357250418,0.9351688019843633,3.404546451926407,0.988650161859428,0.149096,0.031878912926776456,-1.336336336336336,-0.9959959959959955,0.8208196013849538,0.4527027027027027,0.017025,0.2674966238603477,-0.28664591352830304,0.6099845309477446,0.7842526326160277,0.7518918288486106,0.007135,0.75,1.0,0.75,1.0,0.4863529357457343,0.3759686291549698,0.375540455456145,0.3759275954204588
13,5,128.0943177138729,34.60457150586653,0.07536699999999999,1.5955529581316192,0.40275101789646167,1.74634507146641,0.3525471289635431,0.251887481249474,0.09482245093460712,0.004372,-4.245659561106588,-2.9641872304241463,-2.6953439058685396,-1.764763816811402,-4.042064650074978,-3.2856534555699,-2.942770923358367,-1.8893310907720995,0.5179792952028343,0.662733584777041,0.6933226863691553,0.7992044631654386,0.5427518655792586,0.6272420061931779,0.6671066320752054,0.7871919079371842,1000.0,0.0,0.172139,1487.863062867111,1487.863062867111,0.0,225500.0,1.377322,6.20562613586175,11827984749872.992,312915499419.6385,20.856172040749886,1.646280273485181,0.0,1106975299985.7249,123202337376.07832,6.2855986783632805,38247343378138.31,485646227562.2738,23.295273013355153,1.7384124917304908,0.0,2762974961385.7656,127593722383.75626,6.683750412323688,6749413659537.669,232266616775.94193,21.266533365905968,1.8389120049825989,0.0,782407757698.4598,114424023682.37074,0.100906,-0.2402258777091495,1.0,0.2437342118197492,0.224659,1.1407849829351537,1.3846694796061885,1.34108770826784,0.09997131382673552,0.18827691719257986,0.20395869191049912,0.08003442340791737,0.12401988908013005,0.12382864792503347,154737.0,0.0044444444444444444,0.004940476190476191,0.0044444444444444444,0.9924151581642229,0.18237759557494831,4.199641,534.0,1200.0,618.048,564.0,426.0,133.76259350687974,676.5,225.0,0.9,0.090256,0.6990534115355134,0.03812972458859097,12.189830222004073,0.0034836024074085554,0.461231580232697,0.823428260951366,0.8711729104792219,2.3896958120345304,0.9898125628258214,0.200546,0.021053452427667062,-1.5565565565565564,-1.0960960960960962,0.81344208271648,0.4838709677419355,0.023017,0.18292939144393028,-0.40983430034453483,0.665582129864793,0.8663298721548721,0.8129283018350282,0.007433,0.8333333333333334,1.0,0.8333333333333334,1.0,0.30245717897947155,0.23289197693671318,0.23307212105229336,0.2329494127041261
13,10,128.0943177138729,34.60457150586653,0.07536699999999999,1.5955529581316192,0.40275101789646167,1.74634507146641,0.3525471289635431,0.251887481249474,0.09482245093460712,0.011351,-3.9329962844613213,-3.281891166296999,-2.391991158930587,-1.5746169049936984,-3.8631000159418534,-3.410579774862116,-2.482118658453274,-1.5934307718295084,0.6900406063948932,0.7414458035144251,0.8115304359563333,0.87590376045294,0.6963332158769506,0.7323196466724593,0.8050716154674592,0.8747451538382696,1000.0,0.0,0.174237,2193.9433849802713,2193.9433849802713,0.0,1651000.0,7.685911,15.641772357124557,131746095894737.73,617111321858.4973,47.435371220189154,3.1181581408706585,0.0,6283233829993.989,168875793259.6739,15.11131525353126,205055590112427.1,599575876065.3641,52.57271914340878,3.273173320840516,0.0,9183652019413.672,144461425735.8079,14.22399264880376,50284375743711.4,399900517687.47186,45.19915252807124,2.803914643162376,0.0,2686544715030.5225,162496789088.3332,0.188877,-0.07253998635027781,1.0,0.18357997785425756,0.23699,1.231077539694774,1.3697908087629718,1.4566311523628994,0.09602481783421109,0.19998557102662148,0.2099415626578169,0.07800062525551307,0.14404925089579876,0.14199312218935625,647822.0,0.0022222222222222222,0.0024696857213561004,0.0022222222222222222,0.9927515423433476,0.1587782549963566,12.711482,1199.0,2013.0,1294.744,1254.0,1034.0,142.9565835124045,1311.75,450.0,0.9,0.361646,0.5396092976769096,0.025265454125328494,11.779531065137615,0.0018713208450981912,0.4662117613714459,0.7840962251220316,0.7697133263395679,3.4862021061627515,0.9933174608206842,0.333545,0.010069386314760271,-1.7567567567567566,-1.2362362362362362,0.8461347853325876,0.570281124497992,0.059745,0.1129819060694626,-0.4785667744428348,0.6672894526416339,0.9273425690002018,0.9352955084008447,0.008364,0.8181818181818182,0.9,0.8181818181818182,0.9,0.16678515760080415,0.1213460381584713,0.12131646520782507,0.12134411704418081
14,2,130.51466652531644,29.595960541660414,0.050348,1.5784054213995047,0.219782278602371,1.7197843550543332,0.32598517320554676,0.2865054550354603,0.2916575698038907,0.002072,-4.336274862300358,-3.928842937546043,-3.5227279704298606,-2.323970400763755,-4.210045207770408,-4.052706901889912,-3.5378345778602602,-2.551233227935607,0.174542268275127,0.2516310663643194,0.32898814825979933,0.5573283843953422,0.17883964299519997,0.21470435544841177,0.3144714995693173,0.505645882953234,1000.0,0.642,0.171181,85.02812451793326,12.650732338473397,0.0,18200.0,0.263958,3.555509740176702,17796.582557076188,1007.0657385796535,3.586407354950535,1.3315674138347746,0.0,3180.3890354646433,210.20001200165848,3.551927430281002,48765.85135050458,869.9545986802013,3.5890743135420076,1.332760017325209,0.0,5394.834277983375,244.77109114642175,3.5791668563015806,26663.417605541556,733.8892340370913,3.5965687334498617,1.2744905202542087,0.0,2783.7127421427645,246.17839081315856,0.0072,3.736763677396186,2.0,1.9622446574694556,0.198522,1.6716417910447756,2.1658415841584153,2.4158415841584158,0.0998217468805704,0.2795603089720737,0.28995840760546643,0.0600118835412953,0.12002376708259062,0.11972667855020798,13377.0,0.011111111111111112,0.012359550561797755,0.011111111111111112,1.0000000252799963,0.02450627819455028,0.598889,101.25,222.0,132.87,123.0,66.0,36.02090302234877,159.75,90.0,0.9,0.008699,0.3272997932730537,0.04074132500928566,3.3832139302336723,0.013094953333304002,0.14715932802609755,0.5712030118077018,0.8665460780543612,13.479063200386365,0.9827680074071341,0.122994,0.0021004982416539153,-1.6766766766766763,-0.43543543543543517,0.6138710968393735,0.3877551020408163,0.015905,0.3061876362303694,-0.26072273615019176,0.5966272577299099,0.7465256186433672,0.7424373018801962,0.007019,1.0,1.0,0.6666666666666666,1.0,0.5216915298711112,0.5350575310139427,0.5352186456115257,0.5350901284848832
14,3,116.32633936233215,32.66633264958501,0.098103,1.7845167970030218,0.3666088468209621,1.8458419553237215,0.3854427100228848,0.1454797624078585,0.1847352238013739,0.002529,-4.7411645217568275,-3.5431003487705954,-2.8534918968729395,-1.9318736424663898,-4.458709603491997,-3.6692617165458645,-3.1185912133878144,-2.127498169595995,0.2860969350489515,0.46688018872636444,0.5707046577915591,0.7093166971594356,0.32835032157973404,0.4461245226478155,0.5305813019687113,0.6788539070578583,1000.0,0.715,0.172106,68.32269238093868,-5.949308445569376,0.0,54300.0,0.504798,4.346145220796616,44183094.225806504,295079.3697873099,4.789552096704659,1.2247069446614876,0.0,3607491.6125673093,170.21617558691844,3.385846847941648,479055.4430484711,4054.3166033990738,4.658756806272895,1.247104631092331,0.0,39125.950005433755,133.8591667230956,3.5102973790512606,94689.30221482397,1668.0841164917404,5.106070086751816,1.6252194666852449,0.0,7853.826951009922,147.45176107571518,0.007287,9.877780051697835,3.0,2.951160789163189,0.192356,1.666666666666667,1.9090909090909092,1.8823529411764708,0.10000000000000002,0.24,0.3,0.06,0.12000000000000001,0.16666666666666666,27119.0,0.007407407407407408,0.008236594803758983,0.007407407407407408,1.0000000190316978,0.021816520000907936,0.99303,136.0,292.0,179.89333333333335,176.0,88.0,49.82166676002724,216.0,135.0,0.9,0.008994,0.2118733830476074,0.0316241482617806,2.1524889869645256,0.007760067745058063,0.11419334611641464,0.6506788046728003,0.6662073005030646,9.76136073960616,0.9642374591607258,0.147975,0.009615746001432095,-1.7767767767767764,-0.5755755755755754,0.7406887235734769,0.4527027027027027,0.015213,0.25224821938641434,-0.2777287968559123,0.6213690791746496,0.8111058777265252,0.7924422837474522,0.007154,1.0,1.0,0.75,1.0,0.37026582423691934,0.3817801595296681,0.3814757586404451,0.38187463979010533
14,5,123.42050294382429,31.13114659562271,0.0742255,1.6814611092012632,0.2931955627116666,1.7828131551890274,0.35571394161421577,0.21599260872165943,0.23819639680263227,0.004444,-4.403521476596412,-3.4049804103006105,-2.6231363899009317,-1.6401050099256373,-4.636558011959849,-3.5961250319769977,-2.8242399565916285,-1.7153098873336345,0.4993539456551501,0.6135622696499257,0.7022952408638056,0.8140082040311584,0.4776643534262991,0.5916945230577957,0.6818326870923784,0.8067602094563343,1000.0,0.44,0.177712,100.92573580502614,74.46564609625399,0.0,225500.0,1.405594,10.420778162405242,391133868.7295754,2016350.131056469,20.741542094288242,2.015385679136011,0.0,25137659.804325394,445.2117469682975,7.470119210893869,7908433.850353051,46919.47269534492,22.417608039590895,1.9801703182071457,0.0,507894.4660890544,438.1126283486806,7.400875896876417,163337904.92412078,729999.7752979617,23.401049599419743,2.0067341004889747,0.0,10382559.582309911,425.28996379251134,0.102515,5.407327069549467,4.0,2.262313765124997,0.2317,1.238610478359909,1.7019696480464968,1.2741869081926718,0.10398737808376363,0.1921017402945114,0.2120386307133295,0.0799388028303691,0.1400841461082425,0.147877223178428,71061.0,0.0044444444444444444,0.0049404761904761904,0.0044444444444444444,1.0000000940744234,0.06372188299682446,2.056341,234.0,546.0,283.344,264.0,162.0,75.20329651836359,328.5,225.0,0.9,0.146955,0.4268764121806531,0.027303507959342704,11.054722224758125,0.0035809442348447573,0.14233535999024305,0.7792220662067147,0.6916063808404862,12.19209427381416,0.968535670817028,0.200802,0.004005000757873611,-1.956956956956957,-0.7957957957957954,0.7508241245038076,0.4717741935483871,0.024426,0.19601208368486442,-0.272581103705071,0.6299229820336594,0.859646541602388,0.8662058643351409,0.007427,0.8333333333333334,1.0,0.8333333333333334,1.0,0.28695850922829513,0.23887295316623294,0.23866547373842417,0.2388227908806707
14,10,123.42050294382429,31.13114659562271,0.0742255,1.6814611092012632,0.2931955627116666,1.7828131551890274,0.35571394161421577,0.21599260872165943,0.23819639680263227,0.010337,-3.376518103642839,-2.9948706748251226,-2.148370426936715,-1.2544320700910205,-3.576127730506455,-3.0117873471289123,-2.1748542460552702,-1.262575539486594,0.7340281100247678,0.7638715755017127,0.8306132787583886,0.9010952055991486,0.7191550351156325,0.7634940787117394,0.8288651600373806,0.9006505087489597,1000.0,0.107,0.173509,135.69052779561454,132.35478911315283,0.0,1651000.0,8.023954,20.370762611424478,85678631712.24634,178339969.4581418,76.48012509459187,3.8081599680560676,0.0,3834091243.627829,2181.909530630617,22.200271292806264,80209336164.66946,186566807.32413906,67.28493487134128,3.7104371688484146,0.0,3811335797.653465,2214.0552918313824,21.79438088819124,4049713859.4672694,14072826.411893627,84.73524191387024,4.070038825705825,0.0,223021032.272473,2580.9878649600705,0.198383,7.268603544035171,4.0,2.298787164997198,0.236867,1.1660226134249319,1.3669338677354712,1.1188291139240507,0.09199672943270087,0.1640333790250824,0.17204145925017436,0.07404468172089555,0.12000096193155857,0.16203737104105043,375880.0,0.0022222222222222222,0.0024696857213561,0.0022222222222222222,1.0000002600833093,0.18359414357520462,7.696897,638.0,1276.0,750.86,737.0,429.0,147.35537864370767,847.0,450.0,0.9,0.446993,0.5681447931095425,0.023136390726880604,23.782229311938956,0.0009728436482304822,0.14602211657022102,0.8354475497176257,0.6268364965061748,36.966580228171495,0.946141625255898,0.326393,0.004598992090522438,-2.037037037037037,-1.1361361361361362,0.7982593076303148,0.5542168674698795,0.058466,0.1153791169408722,-0.350695292078141,0.6740324366763988,0.9239195012865649,0.904604283348921,0.008273,0.8181818181818182,0.9,0.8181818181818182,0.9,0.15887763904620641,0.12043586958298313,0.12040476180062859,0.12042941233347322
15,2,140.8587459003692,32.9671083410347,0.05071,1.4524194945810875,0.5003892047438661,1.7077409249466091,0.22528985613454552,0.21167629989697057,0.278660521837006,0.002025,-3.348071902621351,-3.090919133087982,-2.2705874986485597,-1.88700930388765,-3.2029948961243493,-3.2376297322725103,-2.429878086153764,-2.1197950680666864,0.3609092761294381,0.412400963015143,0.5681092653487445,0.6410700600461935,0.3711885124527371,0.36438900650733796,0.5276238298264982,0.5917393198206313,1000.0,0.0,0.169563,279.1650054503085,279.1650054503085,0.0,18200.0,0.270961,1.9264493096089392,137.709257620039,9.399236441908839,2.8277002085170713,1.035284513361402,0.0,24.12791496551131,8.728115548230338,1.5438297271650094,334.77180420158817,11.347608789796988,2.754589876985883,1.0303078325238613,0.0,36.07568701092914,7.417162820235428,1.6487476611828187,183.93918267524413,8.854061290323186,2.6778638167702007,1.0409635830837485,0.0,23.438841659661083,6.827833053479619,0.002571,7.005359852439058,3.0,2.684941236588015,0.189309,1.0,1.3103448275862069,1.3311475409836067,0.0998217468805704,0.2097445038621509,0.12061794414735592,0.0998217468805704,0.12923351158645277,0.09061200237670826,4932.0,0.011111111111111112,0.012359550561797751,0.011111111111111112,0.4943204027234229,0.12731526901490509,0.250661,39.0,93.0,48.42,45.0,24.0,21.030194742538427,54.75,90.0,0.9,0.008733,0.45339910586497223,0.036290418950117156,1.251817572404666,0.02493496621688701,0.11154026548165877,0.6869184835588255,0.6922102841079962,1.9945448875134957,0.9853000726578018,0.12213,0.00650022159951354,-1.956956956956957,-0.4754754754754753,0.7369359816666203,0.4387755102040816,0.019205,0.34150178679090265,-0.19067975253411512,0.4062627878491089,0.6928872474513426,0.6029615397569329,0.007073,1.0,1.0,0.6666666666666666,1.0,0.5728915944513069,0.5401235043445042,0.5393155343279076,0.5401313470018373
15,3,114.63892135094642,34.37466633179686,0.097535,1.6911895880197696,0.47433653288816324,1.831736180518467,0.445201386385492,0.15557174945511282,0.19728659922223704,0.002528,-3.1984463795530917,-3.3784902159462082,-2.8711538406058903,-1.8640357362811857,-3.3747910986069707,-3.2295211592501323,-2.9122838543749214,-1.988598912989822,0.5199180624805088,0.4928937564403596,0.5690441748449127,0.7192679248273375,0.48576147666669656,0.517865922027096,0.5652261676927826,0.7003779860999496,1000.0,0.0,0.174424,733.4714931538208,731.5509387585149,0.0,54300.0,0.538398,3.057722186448203,847.1727128736993,29.11385358071598,6.171765799141768,1.1462455992981297,0.0,110.19160687263472,15.536676094951657,3.149126088763276,5575.569771406644,95.34226690161995,5.883893234173566,1.2657854500854109,0.0,640.5831595486743,16.43904996615874,2.995900240633187,693.2924598989842,35.45046040644347,6.304447105359579,1.1174685679429326,0.0,106.85872692172457,18.718820658994765,0.006518,4.5631537422331725,2.0,2.316422072410388,0.236094,1.3333333333333335,1.0,1.0,0.10666666666666667,0.09999999999999999,0.09333333333333334,0.07333333333333333,0.09999999999999999,0.07333333333333335,13551.0,0.007407407407407408,0.008236594803758983,0.007407407407407408,0.38569041498433765,0.13867722547065922,0.535807,68.0,204.0,89.44,84.0,48.0,31.07614952582174,100.0,135.0,0.9,0.009072,0.6056402707886099,0.045712110230221155,2.4480639261203496,0.015540264275399085,0.1360316389804598,0.8401841109781685,0.7025667867175263,5.338541793264007,0.9837653881077367,0.149694,0.006350425168595962,-1.8768768768768769,-0.6956956956956954,0.7521212767620242,0.49324324324324326,0.017228,0.2817714347000901,-0.245028746510431,0.575233749802337,0.7812153455575718,0.7527986952239264,0.007241,0.75,1.0,0.75,1.0,0.4472757469939522,0.3575413292595894,0.35649920836863075,0.3572795164917734
15,5,127.74883362565781,33.67088733641578,0.0741225,1.5718045413004287,0.48736286881601465,1.7697385527325382,0.3352456212600188,0.1836240246760417,0.23797356052962154,0.003902,-4.409249789908686,-3.618140807598162,-2.883120592616722,-1.9307180432503062,-4.220888909204072,-3.8597364894979886,-3.1085303014976606,-2.0782622075417425,0.4994531315974241,0.5892614079547684,0.6725002358245797,0.7809508813667096,0.5228657414061983,0.5636908367172979,0.6483754035193409,0.7660554884338526,1000.0,0.0,0.174552,362.20681054835916,362.20681054835916,0.0,225500.0,1.607349,5.6821422246609306,1056.717182199358,42.389971500445924,11.213654257584102,1.7485973234575423,0.0,97.15992452162419,31.627960119637482,6.709109707562089,3201.9689664111634,63.63262984429779,12.189396673325962,1.6042007603750474,0.0,290.56009479445754,30.937104494583107,6.153007167813235,1800.7752633916484,53.31954060506729,12.382597792697375,1.6105203431439061,0.0,181.57518920130437,26.258381163105508,0.10553,3.7569579800170416,1.0,1.7672990623360325,0.143227,1.6439606741573036,1.6419120785317967,1.429180887372014,0.10001912411550966,0.1839261809141327,0.24024670109007462,0.06397016637980493,0.11201950659781985,0.168100975329891,41637.0,0.0044444444444444444,0.0049404761904761904,0.0044444444444444444,0.15994793724283682,0.18324141620856862,1.270078,132.0,426.0,165.648,150.0,78.0,52.82632968921592,192.0,225.0,0.9,0.033173,0.40998528589972927,0.0304138350767003,5.110126206984486,0.00506430329966952,0.2066242370477574,0.6115032783932177,0.7284822289527411,3.164647415112219,0.95154025997904,0.198655,0.011562801312073753,-1.5965965965965965,-0.8358358358358354,0.8050592452964983,0.5080645161290323,0.024807,0.20498490619413118,-0.3800910685674894,0.6548334047021522,0.8548631065043221,0.908460746641099,0.007405,0.8333333333333334,1.0,0.8333333333333334,1.0,0.28386167064446133,0.23005999921658904,0.22982761770546908,0.23001486476089894
15,10,127.74883362565781,33.67088733641578,0.0741225,1.5718045413004287,0.48736286881601465,1.7697385527325382,0.3352456212600188,0.1836240246760417,0.23797356052962154,0.010768,-3.944778201114355,-3.1257186937533135,-2.6052881694561894,-1.6323514324353514,-3.770624850752137,-3.0066625062240746,-2.5836794442757647,-1.6652482743646218,0.6889362822964401,0.7535839434399916,0.7946120877087145,0.8712816591237921,0.7033633879986947,0.7638191296290071,0.7967529414114451,0.8689039184675029,1000.0,0.0,0.179001,1025.5169175330707,1025.5169175330707,0.0,1651000.0,10.521425,15.573127985805751,9652.54457196185,140.80190284509462,35.20749409403295,4.461325034314987,0.0,576.8808614791714,103.07289980562831,15.787383457881756,32272.800289304312,322.65931267623057,31.056689788508706,4.13969706468058,0.0,1749.7236500900117,82.56678968983987,12.319821291401889,32852.11178210828,271.0504422041284,30.681945629137076,2.9542105166533585,0.0,1833.6248966414344,81.59154386570887,0.10649,10.490142834407735,4.0,2.6813991409327538,0.236655,1.2621706758304696,1.1942404006677798,1.2768946835744477,0.10399682562585671,0.17202943510569224,0.20402568357261383,0.0780126493999952,0.15402929081595843,0.15400524252699418,210704.0,0.0022222222222222222,0.0024696857213561004,0.0022222222222222222,0.23140353306393896,0.19528199366559235,4.80589,349.25,1034.0,420.508,396.0,220.0,116.40176535583949,473.0,450.0,0.9,0.401657,0.5096641451497931,0.016910124328656115,22.983103751013793,0.0007316906037696845,0.14385035232373664,0.6925336612179156,0.5752398562696905,4.666257448378786,0.8931083058064866,0.320355,0.004815957910192351,-2.037037037037037,-1.1161161161161162,0.8037039407961578,0.5401606425702812,0.058775,0.11333502044537751,-0.3608110783684924,0.6854379138132504,0.9261166218978614,0.9222787244936294,0.008204,0.8181818181818182,0.9,0.8181818181818182,0.9,0.15690128920997545,0.11908635015185687,0.11905577689677181,0.11908863370885792
16,2,112.826355774621,41.507445448860715,0.050703,1.4339238352117956,0.44845687746648744,1.3215250915282182,0.4361451952494688,0.6069214362620874,0.18925412165682512,0.002071,-2.2494726501729203,0.37253409435652163,0.03837282338801362,0.01460561317499387,-2.1893520244000677,0.5916821474680543,0.1602122984236134,0.09784211723355707,0.571292881283556,1.0708836141220623,1.0072996163174677,1.002778408332917,0.5779145445983521,1.1155969366216196,1.0313006755166267,1.0188890847956904,1000.0,0.362,0.172015,192.82956733725814,42.89449743182272,0.0,18200.0,0.278934,1.4332857404894863,432.11757205816735,13.324994031740063,2.636970543460059,1.0117607014659322,0.0,52.09590713650117,7.332984136144785,1.7866197214389532,1288.9718613503317,45.990572141992516,3.395305412084564,1.0349408840456296,0.0,193.56405730774483,7.5410686679394985,1.575447409503214,157.52987094917873,9.20100308694295,3.145820662497255,1.0112232055576014,0.0,22.55072504137185,6.56215064787729,0.002721,0.8994800178609506,1.0,1.0706023455330544,0.191359,1.0,1.0,1.0210526315789472,0.0998217468805704,0.25965537730243615,0.44979203802733214,0.0998217468805704,0.27005347593582885,0.43998811645870467,12312.0,0.011111111111111112,0.012359550561797751,0.011111111111111112,1.0630541141387895,0.23023908044067085,0.574573,90.0,303.0,122.22,114.0,6.0,48.82878249557324,144.0,90.0,0.9,0.008777,-0.003680598821327541,0.008614116934987835,3.7652638468885016,0.004514608573168681,0.2824409531654544,0.007009776231471032,-0.001821042116312288,4.778414016496597,0.06064511707645759,0.128615,0.11589483034398118,-0.6156156156156153,0.3053053053053052,0.8530023462910874,0.673469387755102,0.026598,0.40284622819560434,-0.5353582874638877,0.31021332401852203,0.5851942889380738,0.2351859500900511,0.007023,1.0,1.0,0.6666666666666666,1.0,0.4195233064117282,0.5471261252579872,0.5460429257439778,0.5471370853595776
